spp_gp,stressor,taxon,sens_score,adcap_gen_score,adcap_spec_score
mastigoteuthis,inorganic_pollution,cephalopods,5.67,8,0.66
mastigoteuthis,invasive_species,cephalopods,0,8,0.33
mastigoteuthis,light_pollution,cephalopods,0.33,8,0.67
mastigoteuthis,noise_pollution,cephalopods,1,8,0.67
mastigoteuthis,oa,cephalopods,4,8,1
mastigoteuthis,oceanographic,cephalopods,0.33,8,1
mastigoteuthis,organic_pollution,cephalopods,3.66,8,1
mastigoteuthis,plastic_pollution_microplastic,cephalopods,2,8,1
mastigoteuthis,poisons_toxins,cephalopods,2.66,8,1
mastigoteuthis,salinity,cephalopods,3,8,1.33
mastigoteuthis,sedimentation,cephalopods,2.33,8,1
mastigoteuthis,slr,cephalopods,0.33,8,1
mastigoteuthis,storm_disturbance,cephalopods,0.66,8,1.67
mastigoteuthis,uv,cephalopods,0.33,8,1.67
mastigoteuthis,water_temp,cephalopods,4.34,8,0.67
mastigoteuthis,wildlife_strike,cephalopods,0.67,8,0.67
megachasma pelagios,air_temp,elasmobranchs,0,1.33,2.34
megachasma pelagios,biomass_removal,elasmobranchs,1,1.33,0
megachasma pelagios,bycatch,elasmobranchs,1.33,1.33,0
megachasma pelagios,entanglement_macroplastic,elasmobranchs,1,1.33,1.6700000000000002
megachasma pelagios,eutrophication_nutrient_pollution,elasmobranchs,2.33,1.33,2.34
megachasma pelagios,habitat_loss_degradation,elasmobranchs,2.66,1.33,2.33
megachasma pelagios,inorganic_pollution,elasmobranchs,1.99,1.33,2
megachasma pelagios,invasive_species,elasmobranchs,0,1.33,1.6600000000000001
megachasma pelagios,light_pollution,elasmobranchs,0,1.33,2.67
megachasma pelagios,noise_pollution,elasmobranchs,0.67,1.33,2.34
megachasma pelagios,oa,elasmobranchs,0.33,1.33,2.34
megachasma pelagios,oceanographic,elasmobranchs,0.33,1.33,1.33
megachasma pelagios,organic_pollution,elasmobranchs,2.66,1.33,2.67
megachasma pelagios,plastic_pollution_microplastic,elasmobranchs,1,1.33,2.0100000000000002
megachasma pelagios,poisons_toxins,elasmobranchs,1.6600000000000001,1.33,2.34
megachasma pelagios,salinity,elasmobranchs,1,1.33,2.67
megachasma pelagios,sedimentation,elasmobranchs,1,1.33,2.34
megachasma pelagios,slr,elasmobranchs,0.33,1.33,3
megachasma pelagios,storm_disturbance,elasmobranchs,0.33,1.33,2.67
megachasma pelagios,uv,elasmobranchs,0,1.33,1
megachasma pelagios,water_temp,elasmobranchs,0.66,1.33,1.6700000000000002
megachasma pelagios,wildlife_strike,elasmobranchs,1,1.33,2.34
megaleledone setebos,air_temp,cephalopods,4.01,6.34,0.67
megaleledone setebos,biomass_removal,cephalopods,1,6.34,0
megaleledone setebos,bycatch,cephalopods,1,6.34,0
megaleledone setebos,entanglement_macroplastic,cephalopods,0.33,6.34,0.67
megaleledone setebos,eutrophication_nutrient_pollution,cephalopods,5.34,6.34,0.67
megaleledone setebos,habitat_loss_degradation,cephalopods,2,6.34,1
megaleledone setebos,inorganic_pollution,cephalopods,6.01,6.34,0.67
megaleledone setebos,invasive_species,cephalopods,0,6.34,0.33
megaleledone setebos,light_pollution,cephalopods,0,6.34,1
megaleledone setebos,noise_pollution,cephalopods,1,6.34,0.67
megaleledone setebos,oa,cephalopods,3.67,6.34,0.67
megaleledone setebos,oceanographic,cephalopods,0.66,6.34,0
megaleledone setebos,organic_pollution,cephalopods,3.66,6.34,1
megaleledone setebos,plastic_pollution_microplastic,cephalopods,1,6.34,0.67
megaleledone setebos,poisons_toxins,cephalopods,2.33,6.34,0.67
megaleledone setebos,salinity,cephalopods,2.34,6.34,0.67
megaleledone setebos,sedimentation,cephalopods,2.67,6.34,0.67
megaleledone setebos,slr,cephalopods,0.33,6.34,1
megaleledone setebos,storm_disturbance,cephalopods,0.33,6.34,0.67
megaleledone setebos,uv,cephalopods,0,6.34,0
megaleledone setebos,water_temp,cephalopods,4.34,6.34,0.33
megaleledone setebos,wildlife_strike,cephalopods,0.67,6.34,0.67
megalocranchia,air_temp,cephalopods,3.0100000000000002,8,1.67
megalocranchia,biomass_removal,cephalopods,1,8,0
megalocranchia,bycatch,cephalopods,1.33,8,0
megalocranchia,entanglement_macroplastic,cephalopods,1,8,0.67
megalocranchia,eutrophication_nutrient_pollution,cephalopods,5,8,1
megalocranchia,habitat_loss_degradation,cephalopods,2,8,0.33
megalocranchia,inorganic_pollution,cephalopods,5.67,8,0.66
megalocranchia,invasive_species,cephalopods,0,8,0.33
megalocranchia,light_pollution,cephalopods,0.33,8,0.67
megalocranchia,noise_pollution,cephalopods,1,8,0.67
megalocranchia,oa,cephalopods,4,8,1
megalocranchia,oceanographic,cephalopods,0.33,8,1
megalocranchia,organic_pollution,cephalopods,4.33,8,1
megalocranchia,plastic_pollution_microplastic,cephalopods,2,8,1
megalocranchia,poisons_toxins,cephalopods,2.66,8,1
megalocranchia,salinity,cephalopods,3,8,1.33
megalocranchia,sedimentation,cephalopods,2,8,1
megalocranchia,slr,cephalopods,0.33,8,1
megalocranchia,storm_disturbance,cephalopods,0.66,8,1.67
megalocranchia,uv,cephalopods,0.33,8,1.67
megalocranchia,water_temp,cephalopods,4.01,8,0.67
megalocranchia,wildlife_strike,cephalopods,1,8,0.67
megaptera novaeangliae,air_temp,marine_mammals,1,7,1.67
megaptera novaeangliae,biomass_removal,marine_mammals,1,7,0
megaptera novaeangliae,bycatch,marine_mammals,1.67,7,0
megaptera novaeangliae,entanglement_macroplastic,marine_mammals,1.33,7,1.34
megaptera novaeangliae,eutrophication_nutrient_pollution,marine_mammals,1,7,1.34
megaptera novaeangliae,habitat_loss_degradation,marine_mammals,2,7,1.33
megaptera novaeangliae,inorganic_pollution,marine_mammals,1.99,7,1
megaptera novaeangliae,invasive_species,marine_mammals,0,7,0.66
megaptera novaeangliae,light_pollution,marine_mammals,0,7,1.67
megaptera novaeangliae,noise_pollution,marine_mammals,2,7,1.34
megaptera novaeangliae,oa,marine_mammals,0.33,7,1.34
megaptera novaeangliae,oceanographic,marine_mammals,0.33,7,1
megaptera novaeangliae,organic_pollution,marine_mammals,3.33,7,1.67
megaptera novaeangliae,plastic_pollution_microplastic,marine_mammals,0.33,7,1.34
megaptera novaeangliae,poisons_toxins,marine_mammals,0.33,7,1.34
megaptera novaeangliae,salinity,marine_mammals,1,7,1.67
megaptera novaeangliae,sedimentation,marine_mammals,0,7,1.34
megaptera novaeangliae,slr,marine_mammals,1.33,7,2
megaptera novaeangliae,storm_disturbance,marine_mammals,1.32,7,1.67
megaptera novaeangliae,uv,marine_mammals,0,7,1
megaptera novaeangliae,water_temp,marine_mammals,0.66,7,1
megaptera novaeangliae,wildlife_strike,marine_mammals,2.67,7,1.34
megatrygon microps,air_temp,elasmobranchs,0,2.66,0.67
megatrygon microps,biomass_removal,elasmobranchs,1,2.66,0
megatrygon microps,bycatch,elasmobranchs,1.33,2.66,0
megatrygon microps,entanglement_macroplastic,elasmobranchs,1,2.66,0.67
megatrygon microps,eutrophication_nutrient_pollution,elasmobranchs,2,2.66,0.67
megatrygon microps,habitat_loss_degradation,elasmobranchs,2,2.66,1
megatrygon microps,inorganic_pollution,elasmobranchs,1.99,2.66,0.67
megatrygon microps,invasive_species,elasmobranchs,0,2.66,0.33
megatrygon microps,light_pollution,elasmobranchs,0,2.66,1
megatrygon microps,noise_pollution,elasmobranchs,0,2.66,0.67
megatrygon microps,oa,elasmobranchs,0.33,2.66,0.67
megatrygon microps,oceanographic,elasmobranchs,0.33,2.66,0
megatrygon microps,organic_pollution,elasmobranchs,2.66,2.66,1
megatrygon microps,plastic_pollution_microplastic,elasmobranchs,1,2.66,0.67
megatrygon microps,poisons_toxins,elasmobranchs,1.6600000000000001,2.66,0.67
megatrygon microps,salinity,elasmobranchs,1,2.66,0.67
megatrygon microps,sedimentation,elasmobranchs,1,2.66,0.67
megatrygon microps,slr,elasmobranchs,0.33,2.66,1
megatrygon microps,storm_disturbance,elasmobranchs,0.33,2.66,0.67
megatrygon microps,uv,elasmobranchs,0,2.66,0
megatrygon microps,water_temp,elasmobranchs,0,2.66,0.33
megatrygon microps,wildlife_strike,elasmobranchs,1,2.66,0.67
mercenaria mercenaria,air_temp,molluscs,2.505,7.67,0.67
mercenaria mercenaria,biomass_removal,molluscs,1,7.67,0
mercenaria mercenaria,bycatch,molluscs,1,7.67,0
mercenaria mercenaria,entanglement_macroplastic,molluscs,0.33,7.67,1
mercenaria mercenaria,eutrophication_nutrient_pollution,molluscs,6.165,7.67,0.67
mercenaria mercenaria,habitat_loss_degradation,molluscs,2,7.67,0
mercenaria mercenaria,inorganic_pollution,molluscs,7.845,7.67,0.67
mercenaria mercenaria,invasive_species,molluscs,0,7.67,0
mercenaria mercenaria,light_pollution,molluscs,0.33,7.67,0
mercenaria mercenaria,noise_pollution,molluscs,0,7.67,0
mercenaria mercenaria,oa,molluscs,4.67,7.67,0.67
mercenaria mercenaria,oceanographic,molluscs,0.33,7.67,0
mercenaria mercenaria,organic_pollution,molluscs,5.67,7.67,0.67
mercenaria mercenaria,plastic_pollution_microplastic,molluscs,3,7.67,0.67
mercenaria mercenaria,poisons_toxins,molluscs,4,7.67,0.67
mercenaria mercenaria,salinity,molluscs,2.835,7.67,0.67
mercenaria mercenaria,sedimentation,molluscs,3.66,7.67,0.67
mercenaria mercenaria,slr,molluscs,0.33,7.67,0
mercenaria mercenaria,storm_disturbance,molluscs,0.66,7.67,0.67
mercenaria mercenaria,uv,molluscs,0.33,7.67,0.67
mercenaria mercenaria,water_temp,molluscs,3.505,7.67,0
mercenaria mercenaria,wildlife_strike,molluscs,0.67,7.67,0
meridiastra atyphoida,air_temp,echinoderms,3.67,5,1.34
meridiastra atyphoida,biomass_removal,echinoderms,1,5,0
meridiastra atyphoida,bycatch,echinoderms,0.33,5,0
meridiastra atyphoida,entanglement_macroplastic,echinoderms,0,5,0.67
meridiastra atyphoida,eutrophication_nutrient_pollution,echinoderms,5.34,5,1.34
meridiastra atyphoida,habitat_loss_degradation,echinoderms,2,5,1
meridiastra atyphoida,inorganic_pollution,echinoderms,6.3500000000000005,5,1.34
meridiastra atyphoida,invasive_species,echinoderms,0,5,0.33
meridiastra atyphoida,light_pollution,echinoderms,0.33,5,1
meridiastra atyphoida,noise_pollution,echinoderms,0,5,0.67
meridiastra atyphoida,oa,echinoderms,4,5,1.34
meridiastra atyphoida,oceanographic,echinoderms,0.66,5,0
meridiastra atyphoida,organic_pollution,echinoderms,3.67,5,1.67
meridiastra atyphoida,plastic_pollution_microplastic,echinoderms,1.34,5,1.34
meridiastra atyphoida,poisons_toxins,echinoderms,3.34,5,1.34
meridiastra atyphoida,salinity,echinoderms,2.67,5,1.34
meridiastra atyphoida,sedimentation,echinoderms,3.0100000000000002,5,1.34
meridiastra atyphoida,slr,echinoderms,0.33,5,1
meridiastra atyphoida,storm_disturbance,echinoderms,1.6600000000000001,5,1.34
meridiastra atyphoida,uv,echinoderms,0.33,5,0.67
meridiastra atyphoida,water_temp,echinoderms,5,5,0.33
meridiastra atyphoida,wildlife_strike,echinoderms,0,5,0.67
meridiastra calcar,air_temp,echinoderms,3.34,6.67,1.34
meridiastra calcar,biomass_removal,echinoderms,1,6.67,0
meridiastra calcar,bycatch,echinoderms,1,6.67,0
meridiastra calcar,entanglement_macroplastic,echinoderms,0.33,6.67,0.67
meridiastra calcar,eutrophication_nutrient_pollution,echinoderms,5.34,6.67,1.34
meridiastra calcar,habitat_loss_degradation,echinoderms,2,6.67,1
meridiastra calcar,inorganic_pollution,echinoderms,6.3500000000000005,6.67,1.34
meridiastra calcar,invasive_species,echinoderms,0,6.67,0.33
meridiastra calcar,light_pollution,echinoderms,0.33,6.67,1
meridiastra calcar,noise_pollution,echinoderms,0,6.67,0.67
meridiastra calcar,oa,echinoderms,4,6.67,1.34
meridiastra calcar,oceanographic,echinoderms,0.66,6.67,0
meridiastra calcar,organic_pollution,echinoderms,3.67,6.67,1.67
meridiastra calcar,plastic_pollution_microplastic,echinoderms,1,6.67,1.34
meridiastra calcar,poisons_toxins,echinoderms,3,6.67,1.34
meridiastra calcar,salinity,echinoderms,2.67,6.67,1.34
meridiastra calcar,sedimentation,echinoderms,2.67,6.67,1.34
meridiastra calcar,slr,echinoderms,0.33,6.67,1
meridiastra calcar,storm_disturbance,echinoderms,1.6600000000000001,6.67,1.34
meridiastra calcar,uv,echinoderms,0.33,6.67,0.67
meridiastra calcar,water_temp,echinoderms,4.67,6.67,0.33
meridiastra calcar,wildlife_strike,echinoderms,0.67,6.67,0.67
meridiastra gunnii,air_temp,echinoderms,3.34,6.67,1.34
meridiastra gunnii,biomass_removal,echinoderms,1,6.67,0
meridiastra gunnii,bycatch,echinoderms,1,6.67,0
meridiastra gunnii,entanglement_macroplastic,echinoderms,0.33,6.67,0.67
meridiastra gunnii,eutrophication_nutrient_pollution,echinoderms,5.34,6.67,1.34
meridiastra gunnii,habitat_loss_degradation,echinoderms,2,6.67,1
meridiastra gunnii,inorganic_pollution,echinoderms,6.3500000000000005,6.67,1.34
meridiastra gunnii,invasive_species,echinoderms,0,6.67,0.33
meridiastra gunnii,light_pollution,echinoderms,0.33,6.67,1
meridiastra gunnii,noise_pollution,echinoderms,0,6.67,0.67
meridiastra gunnii,oa,echinoderms,4,6.67,1.34
meridiastra gunnii,oceanographic,echinoderms,0.66,6.67,0
meridiastra gunnii,organic_pollution,echinoderms,3.67,6.67,1.67
meridiastra gunnii,plastic_pollution_microplastic,echinoderms,1,6.67,1.34
meridiastra gunnii,poisons_toxins,echinoderms,3,6.67,1.34
meridiastra gunnii,salinity,echinoderms,2.67,6.67,1.34
meridiastra gunnii,sedimentation,echinoderms,2.67,6.67,1.34
meridiastra gunnii,slr,echinoderms,0.33,6.67,1
meridiastra gunnii,storm_disturbance,echinoderms,1.6600000000000001,6.67,1.34
meridiastra gunnii,uv,echinoderms,0.33,6.67,0.67
meridiastra gunnii,water_temp,echinoderms,4.67,6.67,0.33
meridiastra gunnii,wildlife_strike,echinoderms,0.67,6.67,0.67
meridiastra mortenseni,air_temp,echinoderms,3.67,5.67,1.34
meridiastra mortenseni,biomass_removal,echinoderms,1,5.67,0
meridiastra mortenseni,bycatch,echinoderms,0.33,5.67,0
meridiastra mortenseni,entanglement_macroplastic,echinoderms,0,5.67,0.67
meridiastra mortenseni,eutrophication_nutrient_pollution,echinoderms,5.34,5.67,1.34
meridiastra mortenseni,habitat_loss_degradation,echinoderms,2,5.67,1
meridiastra mortenseni,inorganic_pollution,echinoderms,6.3500000000000005,5.67,1.34
meridiastra mortenseni,invasive_species,echinoderms,0,5.67,0.33
meridiastra mortenseni,light_pollution,echinoderms,0.33,5.67,1
meridiastra mortenseni,noise_pollution,echinoderms,0,5.67,0.67
meridiastra mortenseni,oa,echinoderms,4,5.67,1.34
meridiastra mortenseni,oceanographic,echinoderms,0.66,5.67,0
meridiastra mortenseni,organic_pollution,echinoderms,3.67,5.67,1.67
meridiastra mortenseni,plastic_pollution_microplastic,echinoderms,1.34,5.67,1.34
meridiastra mortenseni,poisons_toxins,echinoderms,3.34,5.67,1.34
meridiastra mortenseni,salinity,echinoderms,2.67,5.67,1.34
meridiastra mortenseni,sedimentation,echinoderms,3.0100000000000002,5.67,1.34
meridiastra mortenseni,slr,echinoderms,0.33,5.67,1
meridiastra mortenseni,storm_disturbance,echinoderms,1.6600000000000001,5.67,1.34
meridiastra mortenseni,uv,echinoderms,0.33,5.67,0.67
meridiastra mortenseni,water_temp,echinoderms,5,5.67,0.33
meridiastra mortenseni,wildlife_strike,echinoderms,0,5.67,0.67
meridiastra occidens,air_temp,echinoderms,3.67,6.67,1.34
meridiastra occidens,biomass_removal,echinoderms,1,6.67,0
meridiastra occidens,bycatch,echinoderms,0.33,6.67,0
meridiastra occidens,entanglement_macroplastic,echinoderms,0,6.67,0.67
meridiastra occidens,eutrophication_nutrient_pollution,echinoderms,5.34,6.67,1.34
meridiastra occidens,habitat_loss_degradation,echinoderms,2,6.67,1
meridiastra occidens,inorganic_pollution,echinoderms,6.3500000000000005,6.67,1.34
meridiastra occidens,invasive_species,echinoderms,0,6.67,0.33
meridiastra occidens,light_pollution,echinoderms,0.33,6.67,1
meridiastra occidens,noise_pollution,echinoderms,0,6.67,0.67
meridiastra occidens,oa,echinoderms,4,6.67,1.34
meridiastra occidens,oceanographic,echinoderms,0.66,6.67,0
meridiastra occidens,organic_pollution,echinoderms,3.67,6.67,1.67
meridiastra occidens,plastic_pollution_microplastic,echinoderms,1.34,6.67,1.34
meridiastra occidens,poisons_toxins,echinoderms,3.34,6.67,1.34
meridiastra occidens,salinity,echinoderms,2.67,6.67,1.34
meridiastra occidens,sedimentation,echinoderms,3.0100000000000002,6.67,1.34
meridiastra occidens,slr,echinoderms,0.33,6.67,1
meridiastra occidens,storm_disturbance,echinoderms,1.6600000000000001,6.67,1.34
meridiastra occidens,uv,echinoderms,0.33,6.67,0.67
meridiastra occidens,water_temp,echinoderms,5,6.67,0.33
meridiastra occidens,wildlife_strike,echinoderms,0,6.67,0.67
meridiastra oriens,air_temp,echinoderms,3.34,6.67,1.34
meridiastra oriens,biomass_removal,echinoderms,1,6.67,0
meridiastra oriens,bycatch,echinoderms,1,6.67,0
meridiastra oriens,entanglement_macroplastic,echinoderms,0.33,6.67,0.67
meridiastra oriens,eutrophication_nutrient_pollution,echinoderms,5.34,6.67,1.34
meridiastra oriens,habitat_loss_degradation,echinoderms,2,6.67,1
meridiastra oriens,inorganic_pollution,echinoderms,6.3500000000000005,6.67,1.34
meridiastra oriens,invasive_species,echinoderms,0,6.67,0.33
meridiastra oriens,light_pollution,echinoderms,0.33,6.67,1
meridiastra oriens,noise_pollution,echinoderms,0,6.67,0.67
meridiastra oriens,oa,echinoderms,4,6.67,1.34
meridiastra oriens,oceanographic,echinoderms,0.66,6.67,0
meridiastra oriens,organic_pollution,echinoderms,3.67,6.67,1.67
meridiastra oriens,plastic_pollution_microplastic,echinoderms,1,6.67,1.34
meridiastra oriens,poisons_toxins,echinoderms,3,6.67,1.34
meridiastra oriens,salinity,echinoderms,2.67,6.67,1.34
meridiastra oriens,sedimentation,echinoderms,2.67,6.67,1.34
meridiastra oriens,slr,echinoderms,0.33,6.67,1
meridiastra oriens,storm_disturbance,echinoderms,1.6600000000000001,6.67,1.34
meridiastra oriens,uv,echinoderms,0.33,6.67,0.67
meridiastra oriens,water_temp,echinoderms,4.67,6.67,0.33
meridiastra oriens,wildlife_strike,echinoderms,0.67,6.67,0.67
mesocentrotus franciscanus,air_temp,echinoderms,4.67,6,1.34
mesocentrotus franciscanus,biomass_removal,echinoderms,1,6,0
mesocentrotus franciscanus,bycatch,echinoderms,0.33,6,0
mesocentrotus franciscanus,entanglement_macroplastic,echinoderms,0,6,0.67
mesocentrotus franciscanus,eutrophication_nutrient_pollution,echinoderms,5,6,1
mesocentrotus franciscanus,habitat_loss_degradation,echinoderms,2,6,1
mesocentrotus franciscanus,inorganic_pollution,echinoderms,6.3500000000000005,6,1
mesocentrotus franciscanus,invasive_species,echinoderms,0,6,0.33
mesocentrotus franciscanus,light_pollution,echinoderms,0.33,6,1
mesocentrotus franciscanus,noise_pollution,echinoderms,0,6,0.67
mesocentrotus franciscanus,oa,echinoderms,4.67,6,1
mesocentrotus franciscanus,oceanographic,echinoderms,0.66,6,0
mesocentrotus franciscanus,organic_pollution,echinoderms,4.34,6,1.33
mesocentrotus franciscanus,plastic_pollution_microplastic,echinoderms,1.67,6,1
mesocentrotus franciscanus,poisons_toxins,echinoderms,3.34,6,1
mesocentrotus franciscanus,salinity,echinoderms,3,6,1
mesocentrotus franciscanus,sedimentation,echinoderms,2.34,6,1
mesocentrotus franciscanus,slr,echinoderms,0.33,6,1
mesocentrotus franciscanus,storm_disturbance,echinoderms,0.66,6,1.34
mesocentrotus franciscanus,uv,echinoderms,0.33,6,0.67
mesocentrotus franciscanus,water_temp,echinoderms,6,6,0.33
mesocentrotus franciscanus,wildlife_strike,echinoderms,0,6,0.67
mesonychoteuthis hamiltoni,air_temp,cephalopods,4.34,7.34,1.33
mesonychoteuthis hamiltoni,biomass_removal,cephalopods,1,7.34,0
mesonychoteuthis hamiltoni,bycatch,cephalopods,1.33,7.34,0
mesonychoteuthis hamiltoni,entanglement_macroplastic,cephalopods,1,7.34,0.67
mesonychoteuthis hamiltoni,eutrophication_nutrient_pollution,cephalopods,5,7.34,1
mesonychoteuthis hamiltoni,habitat_loss_degradation,cephalopods,2,7.34,0.33
mesonychoteuthis hamiltoni,inorganic_pollution,cephalopods,5.33,7.34,0.66
mesonychoteuthis hamiltoni,invasive_species,cephalopods,0,7.34,0.33
mesonychoteuthis hamiltoni,light_pollution,cephalopods,0.33,7.34,0.67
mesonychoteuthis hamiltoni,noise_pollution,cephalopods,1,7.34,0.67
mesonychoteuthis hamiltoni,oa,cephalopods,4,7.34,1
mesonychoteuthis hamiltoni,oceanographic,cephalopods,0.33,7.34,1
mesonychoteuthis hamiltoni,organic_pollution,cephalopods,3.99,7.34,1
mesonychoteuthis hamiltoni,plastic_pollution_microplastic,cephalopods,2,7.34,1
mesonychoteuthis hamiltoni,poisons_toxins,cephalopods,2.66,7.34,1
mesonychoteuthis hamiltoni,salinity,cephalopods,3,7.34,1.33
mesonychoteuthis hamiltoni,sedimentation,cephalopods,2,7.34,1
mesonychoteuthis hamiltoni,slr,cephalopods,0.33,7.34,1
mesonychoteuthis hamiltoni,storm_disturbance,cephalopods,0.66,7.34,1.33
mesonychoteuthis hamiltoni,uv,cephalopods,0.33,7.34,1.33
mesonychoteuthis hamiltoni,water_temp,cephalopods,5.34,7.34,0.67
mesonychoteuthis hamiltoni,wildlife_strike,cephalopods,1,7.34,0.67
mesoplodon bidens,air_temp,marine_mammals,0.67,1.99,0
mesoplodon bidens,biomass_removal,marine_mammals,1,1.99,0
mesoplodon bidens,bycatch,marine_mammals,1.67,1.99,0
mesoplodon bidens,entanglement_macroplastic,marine_mammals,1.33,1.99,0
mesoplodon bidens,eutrophication_nutrient_pollution,marine_mammals,1,1.99,0
